Wall time,Step,Value
1738684080.4486291,643,-0.5918663740158081
1738684106.173778,644,-0.5962292551994324
1738684131.8459017,645,-0.6053483486175537
1738684234.9305525,649,-0.6010051965713501
1738684286.1220708,651,-0.6080974340438843
1738684311.9448447,652,-0.6027723550796509
1738684337.669537,653,-0.6090223789215088
1738684363.290395,654,-0.6097012758255005
1738684389.1183329,655,-0.5923506617546082
1738684466.5238066,658,-0.6024181842803955
1738684492.3068862,659,-0.5945935845375061
1738684517.9917026,660,-0.5966848731040955
1738684697.5046625,667,-0.6055727005004883
1738684774.5910006,670,-0.6115647554397583
1738684902.706374,675,-0.6111383438110352
1738684928.3905218,676,-0.6245836615562439
1738684954.101907,677,-0.6275338530540466
1738685030.8687336,680,-0.6411906480789185
1738685082.2123623,682,-0.6256659626960754
1738685107.84169,683,-0.6070250272750854
1738685133.5613937,684,-0.5906397104263306
1738685210.649539,687,-0.5908638834953308
1738685338.996432,692,-0.612899661064148
1738685390.435246,694,-0.617304801940918
1738685416.1688428,695,-0.601219654083252
1738685441.7104857,696,-0.6262394189834595
1738685467.427687,697,-0.6025755405426025
1738685518.762105,699,-0.6153069734573364
1738685595.6335452,702,-0.6019953489303589
1738685621.4475098,703,-0.6045005321502686
1738685673.020399,705,-0.5980826616287231
1738685775.8453643,709,-0.6100767850875854
1738685801.2684433,710,-0.5667017698287964
1738685852.7153385,712,-0.5760383605957031
1738685929.7923205,715,-0.5771034359931946
1738685981.190134,717,-0.6000283360481262
1738686032.5484586,719,-0.59897381067276
1738686058.1937985,720,-0.5804573893547058
1738686083.9122903,721,-0.5984326601028442
1738686135.1322973,723,-0.6125617027282715
1738686186.6473706,725,-0.6229362487792969
1738686212.3115556,726,-0.6248230934143066
1738686237.9682553,727,-0.6122061014175415
1738686263.6478002,728,-0.6030341386795044
1738686289.373727,729,-0.6088292598724365
1738686340.6191883,731,-0.6064996719360352
1738686366.511743,732,-0.5948001742362976
1738686392.054428,733,-0.6144234538078308
1738686520.0523732,738,-0.6008561253547668
1738686545.7128954,739,-0.6031047701835632
1738686571.299218,740,-0.5844599008560181
1738686622.765094,742,-0.6412069797515869
1738686648.2033982,743,-0.604923665523529
1738686673.7046418,744,-0.5948793292045593
1738686699.2670236,745,-0.6307082176208496
1738686878.8488646,752,-0.6156194806098938
1738686955.7682567,755,-0.5917997360229492
1738686981.3379748,756,-0.6026080250740051
1738687032.497758,758,-0.5872763991355896
1738687160.8373115,763,-0.6088303327560425
1738687186.3624027,764,-0.5783239603042603
1738687212.0240524,765,-0.5949944853782654
1738687288.7520018,768,-0.5970126986503601
1738687314.303707,769,-0.5636167526245117
1738687391.341575,772,-0.57304447889328
1738687416.932648,773,-0.5753755569458008
1738687468.3261244,775,-0.565794825553894
1738687494.0940793,776,-0.5586535930633545
1738687545.2876594,778,-0.5938801765441895
1738687570.6408966,779,-0.5896949768066406
1738687596.4780865,780,-0.5853176712989807
1738687622.0002918,781,-0.5827029943466187
1738687647.6918592,782,-0.5668100118637085
1738687801.3484206,788,-0.5717088580131531
1738687827.2039926,789,-0.5691425800323486
1738687878.1001434,791,-0.6088359355926514
1738687929.2886405,793,-0.5859110355377197
1738687980.3667064,795,-0.5931699275970459
1738688005.8517895,796,-0.6021988987922668
1738688082.4798465,799,-0.5903548002243042
1738688108.0540445,800,-0.5928497314453125
1738688210.2853324,804,-0.6005756258964539
1738688235.9060643,805,-0.575506865978241
1738688261.5840285,806,-0.5982365012168884
1738688287.2358038,807,-0.5808311700820923
1738688364.155557,810,-0.5851911306381226
1738688440.831458,813,-0.6018144488334656
1738688568.5620592,818,-0.5942656397819519
1738688594.2529616,819,-0.5978611707687378
1738688645.4284456,821,-0.6038946509361267
1738688671.1705403,822,-0.6108468770980835
1738688696.8223076,823,-0.6073555946350098
1738688747.991085,825,-0.5968250036239624
1738688773.5923944,826,-0.5640293955802917
1738688799.2015982,827,-0.6087453961372375
1738688824.694135,828,-0.5964914560317993
1738688926.589361,832,-0.5969747304916382
1738688952.1992059,833,-0.625604510307312
1738689003.585404,835,-0.5835001468658447
1738689029.1958778,836,-0.6003625392913818
1738689054.7392454,837,-0.5947438478469849
1738689105.9554374,839,-0.6097191572189331
1738689131.7539153,840,-0.614549994468689
1738689208.507804,843,-0.6154965162277222
1738689259.6935704,845,-0.5967517495155334
1738689387.6128569,850,-0.6255391836166382
1738689413.2243981,851,-0.6042898893356323
1738689489.5626585,854,-0.6356301307678223
1738689566.0612552,857,-0.632981538772583
1738689642.536816,860,-0.6179746389389038
1738689693.2459195,862,-0.6369059085845947
1738689769.7670424,865,-0.6069391965866089
1738689795.3739097,866,-0.5990407466888428
1738689897.4332066,870,-0.6251488924026489
1738689923.0501542,871,-0.5707210302352905
1738690178.5112195,881,-0.5980021357536316
1738690229.6270185,883,-0.5981205701828003
1738690255.3157246,884,-0.6288255453109741
1738690280.8384204,885,-0.6155511736869812
1738690306.2802262,886,-0.6353423595428467
1738690357.3053527,888,-0.6021808981895447
1738690408.2736738,890,-0.5782718062400818
1738690459.1999786,892,-0.6063757538795471
1738690535.5398018,895,-0.5781570672988892
1738690586.4550896,897,-0.5884396433830261
1738690611.8942826,898,-0.6159857511520386
1738690688.6481597,901,-0.6064450144767761
1738690714.0372527,902,-0.592194676399231
1738690764.7840588,904,-0.5609482526779175
1738690817.3689127,906,-0.5951264500617981
1738690842.8417964,907,-0.5773689150810242
1738690868.4981718,908,-0.6110306978225708
1738690919.6170511,910,-0.5924097299575806
1738690944.964278,911,-0.5954294800758362
1738691021.4252095,914,-0.5892077684402466
1738691123.6824749,918,-0.5884726047515869
1738691149.157082,919,-0.6012327671051025
1738691200.2511303,921,-0.6086563467979431
1738691251.3649573,923,-0.5847296714782715
1738691353.6414883,927,-0.5831916928291321
1738691379.2747922,928,-0.5764057040214539
1738691404.788783,929,-0.5593358278274536
1738691430.3899827,930,-0.5747710466384888
1738691455.9205348,931,-0.5623650550842285
1738691481.5761716,932,-0.5601100921630859
1738691507.0072653,933,-0.5885756015777588
1738691558.2189598,935,-0.5630414485931396
1738691660.197853,939,-0.5870330333709717
1738691711.2928314,941,-0.5848283767700195
1738691736.7822511,942,-0.5698499083518982
1738691812.9952424,945,-0.5959845781326294
1738691914.828124,949,-0.5563130378723145
1738691991.3665144,952,-0.5309199690818787
1738692042.6067684,954,-0.5519468188285828
1738692068.218669,955,-0.5761856436729431
1738692093.9492152,956,-0.5565631985664368
1738692195.7319787,960,-0.5654019117355347
1738692246.5930047,962,-0.5807597637176514
1738692271.984482,963,-0.5759313106536865
1738692297.2742343,964,-0.5775837898254395
1738692322.8268147,965,-0.5881046652793884
1738692373.8168216,967,-0.554468035697937
1738692399.2040968,968,-0.578032374382019
1738692475.7832878,971,-0.5899154543876648
1738692602.885587,976,-0.5851072072982788
1738692653.7782185,978,-0.5383094549179077
1738692679.2401586,979,-0.5826616287231445
1738692730.1427941,981,-0.5583803653717041
1738692755.5302265,982,-0.569654107093811
1738692857.3603284,986,-0.5521789789199829
1738692908.1402183,988,-0.5691172480583191
1738692933.6287718,989,-0.5623248219490051
1738692959.2195137,990,-0.5806443691253662
1738693010.2353146,992,-0.5569313764572144
1738693061.0994527,994,-0.5696071982383728
1738693086.5728137,995,-0.5556896924972534
1738693112.0573478,996,-0.5766564607620239
